IMDScore_n,IncDepriv_n,EmpDepriv_n,EduSklDepriv_n,HealthDepriv_n,CrimScore_n,HousServDepriv_n,LivEnvDepriv_n,ChildIncDepriv_n,OldPplIncDepriv_n,ChildYPDepriv_n,AdultSklDepriv_n,GeoBarDepriv_n,WiderBarDepriv_n,IndoorDepriv_n,OutdoorDepriv_n,Cluster
0.8402494700798958,0.871165644171779,0.8218623481781376,0.5930737465218084,0.7406066093254867,0.851348182883939,0.2880354187710889,0.6088991104083816,0.8358862144420132,0.9900497512437813,0.6722868677273807,0.6811320754716981,0.335399107585523,0.5903370217079145,0.6786521471132114,0.6634615384615383,1
0.6048834175770422,0.5705521472392637,0.5465587044534413,0.2960317600978324,0.8073789044816659,0.7141852286049237,0.0457349180081239,0.6984971172120805,0.4682713347921225,0.6517412935323383,0.5300403704583233,0.5150943396226415,0.0768468021814576,0.3578849564997043,0.7339223340867064,0.6318681318681317,1
0.274559758682537,0.2515337423312883,0.3198380566801619,0.2064406359108874,0.8119058397464917,0.8351699882766705,0.4714479142040447,0.8063341478606678,0.9606126914660832,0.7388059701492538,0.8988363809071479,0.9660377358490566,0.2129400099157164,0.7638314046794492,0.7318676802958701,0.7733516483516483,1
0.7298426544920921,0.7668711656441718,0.8137651821862347,0.4636761604310299,0.6665912177455863,0.7962485345838217,0.3606997786326807,0.5501573155734432,0.761487964989059,0.6044776119402986,0.6167181192115887,0.6132075471698112,0.3254833911750124,0.656727764169271,0.6881035545510581,0.545558608058608,1
0.749225501385945,0.6932515337423313,0.7165991902834008,0.415699271573649,0.8205070167496604,0.6260257913247362,0.1070300242859291,0.5950601312826409,0.700218818380744,0.7164179104477612,0.5347898361434338,0.6490566037735849,0.2374814080317303,0.4278232958864769,0.8500102732689541,0.6987179487179486,1
0.4910525028534159,0.4815950920245399,0.388663967611336,0.9206706484944084,0.5140334993209597,0.538569753810082,0.3705001182058501,0.5914905850222797,0.5426695842450766,0.3855721393034826,0.7900736167181192,0.8245283018867925,0.509667823500248,0.5352648027705043,0.6805013355249641,0.634157509157509,1
0.9084664927441708,0.8834355828220858,0.9757085020242916,0.4611594562501107,0.6828881846989588,0.8152403282532239,0.778783124502998,0.5482407806685512,0.6630196936542669,0.8208955223880599,0.4946568511042508,0.7283018867924528,0.250619732275657,0.9448433144691274,0.607766591329361,0.7447344322344321,1
0.706037012881135,0.7822085889570553,0.7732793522267206,0.5204615139216276,0.7605251244907199,0.6316529894490034,0.447527348535322,0.4315078338364237,0.787746170678337,0.7288557213930349,0.6271669437188316,0.660377358490566,0.4771938522558255,0.6372159810794831,0.5050339017875487,0.7699175824175822,1
0.4118396380238056,0.9877300613496932,0.4736842105263157,0.353012069546107,0.7571299230421004,0.6009378663540446,0.5388467407423326,0.7963841374794371,0.6520787746170678,0.9427860696517414,0.7831868914747091,0.9056603773584904,0.6279127416955875,0.5418531970605626,0.7226217382371071,0.7825091575091574,1
0.5918392303929562,0.5245398773006135,0.6558704453441296,0.7050670825727097,0.602987777274785,0.6604923798358734,0.1788561972103419,0.6856882755977193,0.5711159737417943,0.3557213930348258,0.6870102113512229,0.769811320754717,0.1638572136836886,0.5307880733170031,0.7743990137661805,0.4320054945054944,1
0.3774050220120659,0.4202453987730061,0.5161943319838057,0.9705439271219184,0.9395654142145766,0.8199296600234465,0.2338111715274344,0.1446185296983054,0.3971553610503282,0.3582089552238806,0.7060080740916646,0.9509433962264152,0.4719881011403073,0.4152377734605963,0.4257242654612698,0.4278846153846153,1
0.7235243763248003,0.7515337423312883,0.825910931174089,0.6899136876805557,0.6652331371661385,0.6968347010550997,0.4882976208386167,0.4012106112149234,0.687089715536105,0.609452736318408,0.626454523866065,0.8226415094339623,0.5418939018344076,0.6089196722696173,0.6340661598520649,0.4425366300366299,1
0.9629259742377304,0.941717791411043,0.520242914979757,0.7395742870815093,0.8757356269805341,0.6694021101992966,0.4154613251950396,0.5976234967179339,0.9146608315098468,0.8109452736318409,0.6088815008311564,0.8773584905660377,0.1073376301437779,0.7339302305938001,0.665707828230943,0.681547619047619,1
0.6853905103538236,0.6472392638036809,0.6356275303643725,0.6650833879800789,0.7408329560887279,0.661664712778429,0.5536762019385759,0.5369971092265184,0.4507658643326039,0.6616915422885573,0.7402042270244596,0.6584905660377358,0.4439762022806148,0.743052622687727,0.6502979247996713,0.641025641025641,1
0.6854924180661993,0.705521472392638,0.7044534412955465,0.3074632685252467,0.822544137618832,0.7990621336459555,0.3245717724429925,0.3094085892705988,0.6192560175054703,0.800995024875622,0.5882213251009261,0.4528301886792453,0.2786316311353495,0.6418616437199087,0.5418122046435175,0.5441849816849816,1
0.835276373715963,0.9325153374233128,0.680161943319838,0.1956117186253832,0.7521502942507922,0.8257913247362251,0.8091297900234262,0.5855812690655295,0.6214442013129102,0.7077114427860697,0.4856328663025409,0.4150943396226415,0.2421913733267229,0.9598783681054144,0.4429833573042941,0.937271062271062,1
0.6505788358062938,0.5858895705521472,0.5182186234817814,0.4066604044449958,0.5172023540063377,0.834232121922626,0.8816007221302843,0.4970852698321434,0.6280087527352297,0.4875621890547264,0.5319401567323675,0.641509433962264,0.433068914229053,0.949151110735704,0.5794123690158208,0.7342032967032966,1
0.7915375835643242,0.8220858895705522,0.9149797570850204,0.4333870939156017,0.768673607967406,0.5819460726846424,0.1884416170560295,0.1788127066264194,0.9277899343544858,0.6417910447761195,0.8822132510092614,0.8188679245283019,0.4380267724343084,0.3941211250950249,0.4312718306965276,0.5036630036630035,1
0.6186613402902331,0.4877300613496932,0.340080971659919,0.4957198305655494,0.6545948392937981,0.755451348182884,0.6183885318833415,0.9484452110584064,0.7330415754923414,0.9601990049751244,0.7390168606031822,0.4547169811320755,0.3096182449181954,0.8417096038516766,0.7571399219231558,0.8676739926739926,1
0.5170389695092125,0.6012269938650306,0.6234817813765182,0.4096910834234266,0.6740606609325487,0.5648300117233294,0.4224677083109458,0.2518326865028029,0.5448577680525164,0.7562189054726368,0.5606744241272856,0.6169811320754716,0.4952900347050075,0.5997128135822282,0.4980480788987055,0.5302197802197801,1
0.8006073699657591,0.6932515337423313,0.6882591093117408,0.7086294596175318,0.7682209144409236,0.8947245017584994,0.4458079907154677,0.5035376040119464,0.7045951859956237,0.791044776119403,0.7302303490857278,0.7169811320754716,0.2146752602875557,0.747191485767379,0.5001027326895418,0.8573717948717948,1
0.6700635904125225,0.6503067484662576,0.7125506072874493,0.3011183382663098,0.6319601629696696,0.6546307151230949,0.8148251628016935,0.6021273537444299,0.4266958424507658,0.7437810945273632,0.3725955829969128,0.6358490566037734,0.450173525037184,0.9074246135653348,0.6546126977604274,0.7149725274725274,1
0.5303684982879504,0.4877300613496932,0.5222672064777328,0.5111745210286585,0.6004979628791308,0.6243845252051582,0.3694899954866857,0.7374826314024243,0.4070021881838074,0.5497512437810945,0.5469009736404654,0.7339622641509433,0.4286068418443233,0.6086662724892306,0.7552907335114034,0.6172161172161171,1
0.9902372411544106,0.950920245398773,0.9271255060728746,0.8972404870354288,0.7168401991851516,0.9005861664712778,0.2803842764727374,0.7667257598262341,0.9146608315098468,0.7786069651741294,0.7960104488245071,0.7943396226415095,0.2989588497768964,0.5976856153391334,0.7351551263612081,0.7158882783882783,1
0.9206750366867764,0.8558282208588955,0.8744939271255061,0.9437640678446731,0.8512901765504753,0.7038686987104337,0.4269165466698188,0.6154153290850142,0.8140043763676148,0.746268656716418,0.8316314414628353,0.779245283018868,0.383242439266237,0.6829124081425797,0.6595438668584344,0.718635531135531,1
0.6708788521115279,0.6042944785276073,0.728744939271255,0.4677170657356043,0.7858759619737438,0.6893317702227433,0.3179952287820499,0.584495232619424,0.5470459518599562,0.5796019900497512,0.6663500356209926,0.5509433962264151,0.5230540406544373,0.4573021370048145,0.6435175672899116,0.7172619047619047,1
0.6458299364095875,0.7177914110429447,0.7044534412955465,0.6811229463162185,0.6794929832503396,0.5221570926143024,0.6417288142878634,0.2404931883155255,0.7724288840262581,0.5920398009950248,0.71526953217763,0.7132075471698113,0.6393158155676747,0.6199847960131768,0.5001027326895418,0.5043498168498167,1
0.8099421164193708,0.7883435582822086,0.8866396761133604,0.5496517377665137,0.6111362607514713,0.5634232121922625,0.6594596918051108,0.9788861737977737,0.6914660831509847,0.5149253731343284,0.7131322726193303,0.5754716981132076,0.6246901338621715,0.6539403665850156,0.93425107869324,0.186584249084249,1
0.5514022501222893,0.5245398773006135,0.5668016194331983,0.4756925367314747,0.7003168854685379,0.7052754982415005,0.2042597089986889,0.5016210691070545,0.6980306345733042,0.3159203980099502,0.6611256233673711,0.5679245283018869,0.307882994546356,0.5203986823211421,0.6915964659954797,0.4205586080586079,1
0.8435716615033426,0.8404907975460123,0.785425101214575,0.7404781737943746,0.6987324581258488,0.9357561547479484,0.3204238217025941,0.4899781195598358,0.8424507658643325,0.6044776119402986,0.8002849679411066,0.6320754716981131,0.3805156172533465,0.5968409494045105,0.6796794740086295,0.4530677655677655,1
0.4002731126691667,0.3665644171779141,0.9109311740890688,0.3363521967991776,0.7496604798551381,0.6004689331770223,0.4484085194179973,0.4414818009039656,0.7286652078774617,0.3706467661691542,0.8370933270007124,0.5943396226415093,0.226078334159643,0.747191485767379,0.937538524758578,0.7103937728937728,1
0.6091839230392956,0.5214723926380368,0.5384615384615385,0.4168867305885897,0.6215482118605704,0.8060961313012895,0.6211609963678566,0.5394406912302556,0.4901531728665207,0.4626865671641791,0.4953692709570172,0.6830188679245283,0.3170550322260783,0.8411183376974406,0.617012533388124,0.7172619047619047,1
0.849074677971629,0.8128834355828221,0.8340080971659919,0.8196480158800489,0.7498868266183794,0.7383352872215708,0.3665885791656815,0.7377221982655359,0.7855579868708971,0.6169154228855722,0.766326288292567,0.769811320754717,0.5451165096678234,0.4828110482304248,0.7883706595438668,0.4736721611721611,1
0.4901353334420348,0.9386503067484662,0.5789473684210525,0.8404374102759513,0.7702580353100951,0.7498241500586167,0.5052547873369296,0.9568939357641384,0.7286652078774617,0.8606965174129353,0.8389931132747566,0.6660377358490566,0.3956370847793753,0.7350282963088098,0.8689130881446476,0.5350274725274724,1
0.8321579977172673,0.7852760736196319,0.5668016194331983,0.3758307782287365,0.7012222725215029,0.8443141852286048,0.6784371037417524,0.3985913468449044,0.8074398249452953,0.7139303482587065,0.893849441937782,0.7660377358490567,0.4548834903321765,0.8173832249345383,0.5974933223751797,0.5624999999999999,1
0.6680458177074842,0.5429447852760736,0.7408906882591093,0.469329883203658,0.8139429606156632,0.6635404454865181,0.2110296804143652,0.6773353776372318,0.37417943107221,0.5223880597014926,0.5186416528140584,0.7169811320754716,0.4397620228061478,0.4270630965453163,0.7320731456749537,0.6076007326007326,1
0.88710663623023,0.8680981595092023,0.805668016194332,0.3681477411693812,0.6880941602535083,0.8337631887456036,0.99905435319908,0.4986664111286793,0.6849015317286652,0.9626865671641792,0.593208264070292,0.5320754716981132,0.270699058006941,0.9064954810372496,0.5765358537086501,0.7408424908424908,1
0.7870128811348444,0.5828220858895705,0.6720647773279352,0.2702089573400918,0.8023992756903576,0.9568581477139508,0.4744997743342861,0.8099755641799625,0.610503282275711,0.599502487562189,0.5991450961766801,0.3660377358490566,0.3366385721368369,0.7378156938930652,0.8358331621121841,0.3173076923076922,1
0.988790151638676,0.99079754601227,0.9149797570850204,0.7905109618418021,0.8671344499773654,0.8025791324736224,0.1621784263577553,0.7006691901042914,0.9168490153172866,0.8681592039800995,0.7012586084065542,0.8301886792452828,0.3477937530986614,0.4484331446912746,0.7803575097596055,0.4278846153846153,1
0.854231208217838,0.7361963190184049,0.8704453441295547,0.5309182425606579,0.8076052512449072,0.917936694021102,0.24483655354725,0.5920974877421621,0.5820568927789934,0.6815920398009951,0.6456898598907622,0.6490566037735849,0.3433316807139316,0.5455697271729031,0.5898911033490857,0.8257783882783881,1
0.7346526985162237,0.7392638036809815,0.6396761133603239,0.4968009499672119,0.9212313263920326,0.5833528722157093,0.701992305873756,0.1983773337805248,0.7221006564551422,0.6044776119402986,0.6133934932320114,0.6528301886792452,0.4271194843827466,0.8508319959456035,0.2578590507499486,0.6668956043956044,1
0.5438406978640143,0.5858895705521472,0.6437246963562753,0.2603193733052124,0.6989588048890901,0.6049237983587338,0.219433041758903,0.6253972817146598,0.512035010940919,0.5696517412935324,0.5461885537876988,0.4433962264150943,0.4866137828458106,0.3643044176028381,0.7328950071912882,0.5155677655677655,1
0.6012351214739932,0.6226993865030674,0.611336032388664,0.4065186182939581,0.7403802625622453,0.5048065650644783,0.0987126308323841,0.850606104163672,0.5470459518599562,0.7885572139303483,0.5613868439800522,0.6132075471698112,0.1425384234010907,0.4394796857842723,0.8058352167659749,0.6021062271062271,1
0.4572599054296429,0.4693251533742331,0.3805668016194332,0.5798344646686635,0.5821638750565867,0.550293083235639,0.5519138601732253,0.4514238257230926,0.6936542669584245,0.6144278606965174,0.8185704108287817,0.3622641509433962,0.440505701536936,0.7438972886223498,0.5522909389767824,0.7264194139194139,1
0.8725338333605087,0.7300613496932514,0.8744939271255061,0.550856920050334,0.8128112267994568,0.6818288393903869,0.5618001676373874,0.9334004120550046,0.5820568927789934,0.6542288557213931,0.6763239135597244,0.6301886792452829,0.4276152702032722,0.7568206774220796,0.8800082186151632,0.4260531135531135,1
0.7551157671612589,0.6687116564417178,0.8947368421052632,0.5763429806993602,0.8365776369397918,0.5774912075029308,0.2777192718519632,0.6405538785875138,0.5448577680525164,0.6716417910447762,0.7349798147708382,0.5698113207547171,0.3472979672781359,0.5758932342258636,0.7047462502568317,0.6385073260073258,1
0.4431762595793249,0.5552147239263804,0.4048582995951417,0.375733300249898,0.6419194205522861,0.611957796014068,0.3838681252552172,0.3322153546388131,0.4901531728665207,0.7412935323383085,0.5920208976490144,0.5415094339622641,0.2912741695587506,0.6850240729791367,0.375796178343949,0.7740384615384615,1
0.6586499266264472,0.6717791411042945,0.6963562753036436,0.5490491466246034,0.6858306926210955,0.7362250879249707,0.229297857250317,0.5898934726015364,0.62363238512035,0.7114427860696517,0.6231298978864878,0.6962264150943396,0.2905304908279623,0.552918320804122,0.6478323402506677,0.7147435897435896,1
0.8126324800260885,0.6288343558282208,0.611336032388664,0.6148024741683356,0.6926210955183341,0.7589683470105509,0.7614605944679661,0.6880839442288342,0.5185995623632385,0.8333333333333335,0.7895986701496082,0.5056603773584906,0.087010411502231,0.9064954810372496,0.6387918635709883,0.8456959706959706,1
0.5746575900864177,0.6901840490797546,0.562753036437247,0.2880208425642026,0.6283386147578089,0.6665885111371629,0.5628102903565518,0.5213134652548193,0.687089715536105,0.6766169154228857,0.6012823557349798,0.3962264150943396,0.2508676251859197,0.8172987583410761,0.5342099856174234,0.8333333333333331,1
0.6358225990542964,0.7423312883435582,0.7611336032388664,0.4276802013363344,0.7410593028519692,0.664947245017585,0.2821896021835844,0.2733937041828374,0.5711159737417943,0.8606965174129353,0.5889337449536927,0.6075471698113206,0.2672285572632622,0.6087507390826927,0.5062666940620505,0.5549450549450549,1
0.4154165987281917,0.4539877300613497,0.3562753036437247,0.6684153625294649,0.62675418741512,0.5814771395076201,0.3450536224720066,0.2123520674620286,0.7067833698030634,0.7014925373134329,0.7672761814295891,0.6150943396226414,0.2902825979176995,0.6556296984542613,0.4618861721799876,0.5203754578754578,1
0.7063631175607371,0.6134969325153373,0.6396761133603239,0.4883292274427095,0.8374830239927569,0.4954279015240327,0.5120892346708503,0.8535767332662545,0.4835886214442013,0.4564676616915423,0.7812871052006649,0.2981132075471698,0.2342588001983143,0.7866373849142664,0.7598109718512429,0.7527472527472526,1
0.3323821946844937,0.3435582822085889,0.4190283400809716,0.367917338673945,0.7992304210049797,0.6135990621336459,0.3481484665477444,0.9642406528995576,0.3096280087527351,0.8955223880597015,0.9864640227974352,0.9433962264150942,0.1048587010411502,0.6840949404510516,0.7754263406615985,0.8376831501831501,1
0.820438610794065,0.7361963190184049,0.7408906882591093,0.5661343778246459,0.8123585332729742,0.8114888628370457,0.2876485632616217,0.803794739111686,0.7155361050328227,0.5572139303482587,0.6195677986226549,0.7169811320754716,0.5185919682697075,0.4220795675310414,0.7217998767207725,0.7923534798534798,1
0.6544513288765695,0.6809815950920245,0.805668016194332,0.5030395406128706,0.7043911272068809,0.6218053927315357,0.6297148015216316,0.1418076118377972,0.5514223194748359,0.6865671641791045,0.6642127760626928,0.5943396226415093,0.5974219137332673,0.6628093588985555,0.2666940620505444,0.5815018315018314,1
0.5755951410402739,0.6012269938650306,0.5182186234817814,0.3772929479113127,0.7311000452693526,0.5634232121922625,0.4293236476176147,0.7122163129062654,0.6192560175054703,0.791044776119403,0.6414153407741628,0.469811320754717,0.214427367377293,0.7340991637807247,0.7162523114855146,0.7003205128205127,1
0.7956342736018263,0.9570552147239264,0.8987854251012146,0.6434787232157099,0.7745586238116795,0.5817116060961313,0.3664811193019407,0.3733250283487455,0.1509846827133479,0.7512437810945274,0.6884350510567561,0.7113207547169811,0.3517600396628657,0.6503083030661373,0.5711937538524758,0.5849358974358974,1
0.6484999184738302,0.6012269938650306,0.6072874493927125,0.6286443471633908,0.6754187415119963,0.5774912075029308,0.5476799415418341,0.7624614696628494,0.612691466083151,0.5174129353233831,0.739491807171693,0.6207547169811319,0.4516608824987606,0.7326632316918658,0.756523525785905,0.6478937728937728,1
0.4191464210011414,0.460122699386503,0.5323886639676114,0.3453467557556315,0.9058397464916252,0.6562719812426729,0.2284811622858862,0.5676936099532045,0.424507658643326,1.0,0.8596532890049869,0.8188679245283019,0.2389687654933069,0.567108708505786,0.6529689747277584,0.6746794871794871,1
0.8631787053644221,0.8957055214723926,0.3967611336032388,0.607270084894458,0.6717971933001358,0.8004689331770222,0.4981624363300306,0.352243144394934,0.6805251641137855,0.9228855721393036,0.5675611493706958,0.8056603773584906,0.4025780862667328,0.7264971703691189,0.544277789192521,0.6085164835164835,1
0.8727784118702104,0.7668711656441718,0.582995951417004,0.4333870939156017,0.8010411951109099,0.6152403282532238,0.3860388145027831,0.1236644147381534,0.6827133479212254,0.6567164179104479,0.8230824032296367,0.9094339622641509,0.6011403073872087,0.4007095193850831,0.2202588863776453,0.5682234432234431,1
0.4755829121147888,0.6472392638036809,0.5991902834008097,0.5216489729365684,0.5484382073336351,0.5099648300117233,0.2714436158094951,0.2618785236292782,0.838074398249453,0.2935323383084577,0.5977202564711469,0.6962264150943396,0.5418939018344076,0.3404848382464736,0.4811999178138483,0.5773809523809523,1
0.8066403065383989,0.9294478527607362,0.7530364372469636,0.4806373287489144,0.7397012222725216,0.7137162954279015,0.6516581056975219,0.5125772603133534,0.9299781181619255,0.9079601990049752,0.7029209213963429,0.5075471698113208,0.5880019831432821,0.6895008024326379,0.594616807068009,0.726190476190476,1
0.4997758030327735,0.5828220858895705,0.562753036437247,0.5209400421813799,0.5749207786328655,0.6332942555685814,0.3145780051150895,0.3682142686023669,0.3719912472647702,0.7810945273631842,0.7014960816908097,0.5603773584905661,0.2627664848785325,0.6380606470141059,0.4846928292582699,0.7184065934065933,1
0.6499470079895646,0.5950920245398773,0.7085020242914979,0.6411215284547082,0.679945676776822,0.6712778429073857,0.4701369038664059,0.515292351428617,0.3435448577680525,0.6069651741293532,0.7630016623129897,0.5924528301886791,0.5825483391175013,0.5397415322240053,0.7137867269365111,0.2731227106227105,1
0.5049323332789826,0.4570552147239263,0.5020242914979757,0.3473406235045991,0.7994567677682209,0.8243845252051581,0.7401190655290248,0.6837078561959976,0.8643326039387309,0.5024875621890548,0.7929232961291854,0.8981132075471697,0.2711948438274665,0.9233043331362448,0.7102938154920896,0.6804029304029302,1
0.5858062938203163,0.5122699386503067,0.5222672064777328,0.5169523066834447,0.5909913988229969,0.7357561547479484,0.2313395946613939,0.8946225224793573,0.6586433260393872,0.4079601990049751,0.6471146995962954,0.6320754716981131,0.188894397620228,0.5791874313708928,0.8062461475241421,0.663003663003663,1
0.4916843306701451,0.5337423312883435,0.4493927125506073,0.5349414245963525,0.534857401539158,0.7458382180539272,0.3824926389993337,0.3765352243144395,0.5908096280087527,0.4577114427860697,0.5727855616243172,0.7339622641509433,0.3378780366881507,0.6690598868147648,0.6133141565646189,0.4702380952380952,1
0.6597709114625795,0.6932515337423313,0.7125506072874493,0.8706555837158605,0.6050248981439565,0.6365767878077374,0.6538073029723398,0.1090348649641448,0.6586433260393872,0.5522388059701493,0.7297554025172167,0.860377358490566,0.506445215666832,0.7678013345721767,0.2868296692007396,0.5141941391941391,1
0.5319786401434861,0.6349693251533742,0.6032388663967612,0.310653456923595,0.759846084200996,0.4686987104337631,0.1898600872574093,0.4956638397776819,0.5820568927789934,0.6990049751243781,0.5345523628591783,0.530188679245283,0.2414476945959345,0.5273249429850494,0.6435175672899116,0.5984432234432233,1
0.9197986303603458,0.9263803680981596,0.388663967611336,0.7356042748524538,0.8533272974196469,0.7383352872215708,0.2157794063917126,0.2700876814718988,0.8140043763676148,0.9154228855721394,0.754452624079791,0.7075471698113207,0.3703520079325731,0.49852183461441,0.5311280049311691,0.4935897435897435,1
0.7482268058046634,0.7760736196319018,0.8421052631578947,0.6846853233610406,0.7650520597555455,0.6072684642438453,0.5420490446818113,0.3135930238129462,0.774617067833698,0.8258706467661693,0.7392543338874376,0.6792452830188679,0.4454635597421914,0.7331700312526396,0.5416067392644339,0.5517399267399267,1
0.5939792923528453,0.6349693251533742,0.5263157894736842,0.2933555464969959,0.6165685830692621,0.7669402110199295,0.6732360463366932,0.4551450976634245,0.5536105032822757,0.8980099502487563,0.4281643315127048,0.5962264150943395,0.3872087258304413,0.8513387955063773,0.4848982946373535,0.8179945054945054,1
0.8241276699820643,0.8834355828220858,0.8137651821862347,0.3471811140846817,0.787686736079674,0.635873388042204,0.8598078617636312,0.4918147988436906,0.8665207877461707,0.8532338308457711,0.6164806459273332,0.4679245283018868,0.1296479920674268,0.9873300109806572,0.4452434764742141,0.9047619047619048,1
0.6644179031469102,0.7147239263803681,0.7004048582995951,0.8761852436063307,0.5672249886826619,0.6138335287221571,0.6985106062885511,0.1874530848226406,0.7768052516411378,0.6567164179104479,0.7183566848729517,0.8792452830188678,0.732523549826475,0.5372075344201368,0.2845695500308197,0.6421703296703296,1
0.5804051850644056,0.4171779141104293,0.4736842105263157,0.6395973273310529,0.8057944771389769,0.576084407971864,0.2720453910464441,0.7555619440052386,0.487964989059081,0.3781094527363184,0.777725005936832,0.5641509433962265,0.4117501239464551,0.5285919418869837,0.801931374563386,0.4347527472527471,1
0.6429969020055437,0.5858895705521472,0.611336032388664,0.5217553125498466,0.7885921231326392,0.6893317702227433,0.0732876270712888,0.6762014278185041,0.512035010940919,0.5572139303482587,0.665637615768226,0.6132075471698112,0.2478929102627665,0.3674296815609426,0.7277583727141976,0.6204212454212453,1
0.9239972281102234,0.8834355828220858,0.3157894736842105,0.7366145011785973,0.7566772295156179,0.692379835873388,0.3935824969373938,0.7372590356635204,0.9343544857768052,0.5,0.7005461885537877,0.7849056603773585,0.4380267724343084,0.6220964608497339,0.8039860283542223,0.3477564102564101,1
0.8995597586825371,0.9631901840490796,0.9635627530364372,0.6714105949701363,0.7684472612041647,0.8309495896834701,0.3928517698639557,0.2735534154249117,0.8796498905908097,0.8681592039800995,0.6672999287580147,0.7622641509433963,0.4162121963311849,0.6378917138271812,0.5118142592973083,0.5448717948717948,1
0.8024009457035708,0.6809815950920245,0.728744939271255,0.8522411073498396,0.7141240380262562,0.8644783118405627,0.3584861054396183,0.603197419066328,0.5601750547045952,0.5149253731343284,0.7530277843742578,0.8188679245283019,0.4876053544868617,0.5464988597009882,0.6765974933223751,0.6607142857142856,1
0.9371840860916356,0.834355828220859,0.5688259109311741,0.7945518671463765,0.8553644182888184,0.6640093786635404,0.7295235229641729,0.1721367767077124,0.7264770240700219,0.5621890547263683,0.7228686772738067,0.8075471698113208,0.7293009419930591,0.5733592364219952,0.4945551674542839,0.2783882783882783,1
0.5578428175444318,0.3865030674846625,0.4291497975708502,0.503872534250217,0.7573562698053418,0.7570926143024618,0.3443014034258204,0.629533802884385,0.3260393873085339,0.4875621890547264,0.5573497981477084,0.7188679245283018,0.3358948934060486,0.6392431793225779,0.6911855352373125,0.6579670329670328,1
0.4810859285830751,0.5368098159509201,0.562753036437247,0.4299487797529376,0.5631507469443187,0.6098475967174677,0.299125276709149,0.5071151358344114,0.4638949671772429,0.5298507462686567,0.6307290429826644,0.5547169811320756,0.3329201784828954,0.6014866120449363,0.6644750359564413,0.5524267399267399,1
